L rho energy dudl virial
0.01 0.04 -0.252121 -25.207698 0.755338 [0.9991278800000001, 0.9991259450000001, 0.999125995, 0.9991280499999999, 0.99912347]
0.02 0.04 -0.505481 -25.250493 1.512163 [0.9982433500000001, 0.998253525, 0.9982494500000001, 0.9982466050000001, 0.998246965]
0.03 0.04 -0.759749 -25.266513 2.269987 [0.99736943, 0.9973745, 0.9973675399999999, 0.997371295, 0.9973664250000001]
0.04 0.04 -1.014696 -25.256294 3.027823 [0.996487785, 0.996499555, 0.9964879099999999, 0.996495625, 0.99649398]
0.05 0.04 -1.270206 -25.221577 3.785108 [0.995623965, 0.99561154, 0.99561309, 0.9956185900000001, 0.995613455]
0.06 0.04 -1.525685 -25.153776 4.540484 [0.994738165, 0.994734105, 0.99473103, 0.994723105, 0.9947334050000001]
0.07 0.04 -1.781193 -25.056778 5.29374 [0.9938602599999999, 0.9938677549999999, 0.9938575350000001, 0.993856505, 0.993857615]
0.08 0.04 -2.036371 -24.928684 6.044183 [0.992973895, 0.99298911, 0.99297788, 0.99298113, 0.99296318]
0.09 0.04 -2.290609 -24.760646 6.789389 [0.992094825, 0.992084085, 0.992095315, 0.99209383, 0.99209033]
0.10 0.04 -2.543586 -24.554564 7.528849 [0.99121513, 0.99121423, 0.9912065299999999, 0.9912021200000001, 0.99121041]
0.11 0.04 -2.795468 -24.312145 8.263556 [0.99032662, 0.9903165650000001, 0.9903170299999999, 0.99030776, 0.9903207949999999]
0.12 0.04 -3.044846 -24.019776 8.98713 [0.989418865, 0.98941737, 0.98943213, 0.98943015, 0.9894363450000001]
0.13 0.04 -3.292242 -23.687666 9.703214 [0.9885269299999999, 0.988515185, 0.988506935, 0.9885175749999999, 0.98852265]
0.14 0.04 -3.537029 -23.309488 10.408522 [0.9875935499999999, 0.98760605, 0.98760849, 0.987614335, 0.9876267299999999]
0.15 0.04 -3.77843 -22.878268 11.101528 [0.98669585, 0.986683505, 0.98667834, 0.9866939100000001, 0.9866936049999999]
0.16 0.04 -4.015937 -22.394731 11.78097 [0.985765695, 0.9857571949999999, 0.9857429200000001, 0.985758355, 0.985767815]
0.17 0.04 -4.250222 -21.862726 12.446014 [0.984816875, 0.9847990449999999, 0.98480911, 0.9847903, 0.9848104799999999]
