L rho energy dudl virial
0.01 3e-05 0.003 6.1e-05
0.02 8.2e-05 0.003968 0.000296
0.03 0.000143 0.004615 0.000216
0.04 0.000137 0.003455 0.000307
0.05 0.000113 0.00236 0.000309
0.06 0.000495 0.008327 0.00108
0.07 0.000319 0.004389 0.000613
0.08 0.00049 0.006532 0.000778
0.09 0.000265 0.00195 0.001097
0.10 0.000186 0.002197 0.001027
0.11 0.000457 0.004275 0.001159
0.12 0.000546 0.005203 0.001006
0.13 0.000522 0.004615 0.002544
0.14 0.000521 0.00349 0.001822
0.15 0.00077 0.006342 0.00308
0.16 0.001004 0.008005 0.001413
0.17 0.000769 0.005348 0.002327
0.18 0.000628 0.002361 0.001636
0.19 0.000704 0.003797 0.001657
0.20 0.001288 0.00904 0.001678
0.21 0.00137 0.008872 0.003455
0.22 0.001216 0.005316 0.003053
0.23 0.000506 0.009269 0.004831
0.24 0.000998 0.005377 0.002606
0.25 0.001479 0.008958 0.003678
0.26 0.002253 0.011365 0.003388
0.27 0.00113 0.013084 0.002378
0.28 0.001722 0.010404 0.003332
0.29 0.002769 0.021804 0.007558
0.30 0.001762 0.016222 0.005956
0.31 0.002708 0.018237 0.004185
0.32 0.002492 0.014653 0.006376
0.33 0.001004 0.016041 0.006163
0.34 0.002749 0.014844 0.004116
0.35 0.002839 0.022235 0.004371
0.36 0.002153 0.018202 0.006376
0.37 0.003035 0.009972 0.007133
0.38 0.004399 0.026196 0.002971
0.39 0.001513 0.015068 0.010175
0.40 0.002354 0.019635 0.007869
0.41 0.001148 0.009898 0.007097
0.42 0.002597 0.026933 0.009036
0.43 0.001753 0.019709 0.00762
0.44 0.00292 0.019905 0.008204
0.45 0.002093 0.018819 0.008775
0.46 0.003787 0.0269 0.007074
0.47 0.00226 0.020039 0.006227
0.48 0.002908 0.033249 0.020829
0.49 0.003026 0.037425 0.017731
0.50 0.004646 0.030736 0.018638
0.51 0.005249 0.020597 0.012821
0.52 0.004933 0.046646 0.025277
0.53 0.005611 0.042031 0.026704
0.54 0.003915 0.024685 0.016991
0.55 0.003504 0.0316 0.015731
0.56 0.004181 0.022253 0.015982
0.57 0.005075 0.032767 0.017755
0.58 0.003284 0.02133 0.008658
0.59 0.006241 0.05369 0.030378
0.60 0.002596 0.024044 0.020294
0.61 0.002664 0.017499 0.021838
0.62 0.003137 0.022098 0.014335
0.63 0.005338 0.015957 0.010874
0.64 0.004413 0.029775 0.020076
0.65 0.00276 0.033231 0.032668
0.66 0.006411 0.054925 0.042204
0.67 0.004601 0.046474 0.043704
0.68 0.00539 0.045913 0.035938
0.69 0.005175 0.058354 0.053331
0.70 0.001338 0.033457 0.035944
0.71 0.003055 0.019929 0.017419
0.72 0.004876 0.05082 0.040719
0.73 0.004552 0.047595 0.043024
0.74 0.002033 0.039996 0.041482
0.75 0.005001 0.019528 0.017441
0.76 0.007268 0.050116 0.048723
0.77 0.003088 0.032919 0.027797
0.78 0.004347 0.036489 0.037932
0.79 0.005081 0.031104 0.025515
0.80 0.002111 0.014322 0.008542
0.81 0.005514 0.031761 0.040609
0.82 0.005138 0.031209 0.0398
0.83 0.006812 0.043123 0.042765
0.84 0.006059 0.035854 0.04076
0.85 0.003702 0.03262 0.039816
0.86 0.005836 0.029518 0.029759
0.87 0.004685 0.042206 0.052355
0.88 0.003529 0.018885 0.033851
0.89 0.005342 0.047466 0.063611
0.90 0.005524 0.061701 0.078525
0.91 0.008551 0.057555 0.074979
0.92 0.007518 0.052521 0.0788
0.93 0.004878 0.030282 0.038523
0.94 0.002815 0.01524 0.021685
0.95 0.004248 0.031114 0.040233
0.96 0.001664 0.020486 0.025715
0.97 0.004212 0.030549 0.054924
0.98 0.00648 0.030716 0.055141
0.99 0.004636 0.032406 0.06377
1.00 0.005565 0.019574 0.036448
