L rho energy dudl virial
0.01 0.000133 0.013274 0.000491
0.02 0.000326 0.016377 0.000689
0.03 0.000403 0.012362 0.001722
0.04 0.00032 0.008577 0.000883
0.05 0.000246 0.00571 0.000954
0.06 0.000799 0.012674 0.001749
0.07 0.001473 0.020415 0.003232
0.08 0.001552 0.01906 0.003948
0.09 0.00199 0.023606 0.001937
0.10 0.001345 0.014207 0.003469
0.11 0.001322 0.01387 0.002144
0.12 0.001339 0.010635 0.002908
0.13 0.001664 0.011901 0.003366
0.14 0.001776 0.01362 0.00457
0.15 0.001845 0.021783 0.008761
0.16 0.001808 0.008555 0.008702
0.17 0.001683 0.015449 0.007984
0.18 0.006037 0.036187 0.009755
0.19 0.002044 0.01467 0.012584
0.20 0.00317 0.027868 0.002106
0.21 0.004332 0.041666 0.004654
0.22 0.006551 0.038748 0.009006
0.23 0.003803 0.028525 0.007186
0.24 0.007171 0.039408 0.024618
0.25 0.004379 0.022401 0.008593
0.26 0.005118 0.053414 0.016412
0.27 0.00387 0.025072 0.011284
0.28 0.003994 0.055573 0.01755
0.29 0.003595 0.023824 0.006924
0.30 0.003095 0.049334 0.008958
0.31 0.006756 0.034422 0.018766
0.32 0.00732 0.038578 0.009309
0.33 0.00937 0.064642 0.01677
0.34 0.004959 0.065398 0.018028
0.35 0.008513 0.069243 0.002455
0.36 0.007604 0.063606 0.022763
0.37 0.00914 0.085067 0.033872
0.38 0.013014 0.110324 0.03211
0.39 0.005733 0.03039 0.015109
0.40 0.007539 0.073027 0.031505
0.41 0.010315 0.063923 0.027315
0.42 0.007074 0.060655 0.028252
0.43 0.009267 0.095588 0.041659
0.44 0.012866 0.107363 0.036721
0.45 0.010658 0.083077 0.041478
0.46 0.011231 0.075321 0.034574
0.47 0.014464 0.132846 0.051298
0.48 0.025593 0.169683 0.06731
0.49 0.015201 0.032643 0.036945
0.50 0.00887 0.075083 0.030854
0.51 0.005417 0.052201 0.013646
0.52 0.013267 0.100163 0.048406
0.53 0.009474 0.087317 0.043468
0.54 0.016325 0.175892 0.088228
0.55 0.016311 0.146421 0.070187
0.56 0.008219 0.053647 0.039214
0.57 0.01205 0.092522 0.059624
0.58 0.012211 0.112943 0.098834
0.59 0.014463 0.186206 0.130589
0.60 0.017434 0.131325 0.077587
0.61 0.018067 0.168165 0.115453
0.62 0.013996 0.155494 0.118692
0.63 0.020924 0.138041 0.105113
0.64 0.009069 0.099653 0.068845
0.65 0.009343 0.118461 0.078016
0.66 0.018778 0.140033 0.120671
0.67 0.006914 0.121775 0.102107
0.68 0.014538 0.094864 0.082293
0.69 0.018369 0.069731 0.086005
0.70 0.017394 0.132252 0.114431
0.71 0.022053 0.209367 0.189747
0.72 0.027241 0.206491 0.186401
0.73 0.026146 0.234854 0.207003
0.74 0.023275 0.192884 0.189118
0.75 0.021809 0.161404 0.172485
0.76 0.012736 0.160604 0.213424
0.77 0.004274 0.067443 0.105716
0.78 0.013944 0.127775 0.130804
0.79 0.029899 0.213994 0.23458
0.80 0.018502 0.147007 0.147881
0.81 0.019176 0.194811 0.206334
0.82 0.027368 0.270197 0.327366
0.83 0.0283 0.21888 0.241431
0.84 0.015766 0.061112 0.039427
0.85 0.018213 0.187859 0.18576
0.86 0.018762 0.186162 0.203346
0.87 0.013546 0.133292 0.184116
0.88 0.019696 0.136823 0.108044
0.89 0.025497 0.146256 0.212563
0.90 0.024861 0.172125 0.205225
0.91 0.025359 0.195264 0.260311
0.92 0.02877 0.169054 0.279552
0.93 0.01459 0.137442 0.16429
0.94 0.026688 0.226566 0.303656
0.95 0.02595 0.202444 0.311211
0.96 0.023206 0.201923 0.327999
0.97 0.019438 0.100523 0.177788
0.98 0.017693 0.245865 0.399524
0.99 0.023231 0.129966 0.222086
1.00 0.033852 0.233247 0.299371
