L rho energy dudl virial
0.01 3.9e-05 0.003881 3.7e-05
0.02 6.7e-05 0.003312 9.2e-05
0.03 9e-05 0.0029 0.000134
0.04 9.8e-05 0.002283 0.000174
0.05 7.4e-05 0.001575 0.000131
0.06 0.000212 0.003636 0.000174
0.07 0.000168 0.002321 0.000318
0.08 0.000456 0.006086 0.001094
0.09 0.000588 0.005952 0.000297
0.10 0.000285 0.003407 0.001041
0.11 9.6e-05 0.001335 0.000566
0.12 0.000324 0.00229 0.000565
0.13 0.000122 0.002496 0.000515
0.14 0.0006 0.005086 0.001088
0.15 0.000436 0.003027 0.001524
0.16 0.000447 0.003146 0.000857
0.17 0.000646 0.005349 0.001607
0.18 0.000439 0.002198 0.001123
0.19 0.000781 0.006573 0.001455
0.20 0.000148 0.000985 0.001021
0.21 0.000415 0.0024 0.001771
0.22 0.000736 0.00564 0.001631
0.23 0.000836 0.0082 0.002352
0.24 0.000778 0.005291 0.000733
0.25 0.000545 0.006166 0.002297
0.26 0.001342 0.008753 0.002814
0.27 0.000996 0.006203 0.001932
0.28 0.000681 0.008046 0.002208
0.29 0.000873 0.003282 0.002986
0.30 0.000927 0.008393 0.003196
0.31 0.000751 0.002843 0.002651
0.32 0.000771 0.009216 0.003937
0.33 0.001751 0.010811 0.00237
0.34 0.001288 0.011754 0.00453
0.35 0.001277 0.012899 0.005266
0.36 0.002069 0.020544 0.004877
0.37 0.000474 0.003292 0.002338
0.38 0.001416 0.013104 0.004317
0.39 0.001421 0.010106 0.007969
0.40 0.001404 0.014681 0.006955
0.41 0.002795 0.019171 0.003574
0.42 0.001489 0.015999 0.007658
0.43 0.001747 0.012626 0.005742
0.44 0.002445 0.019644 0.006258
0.45 0.001544 0.019877 0.007693
0.46 0.001915 0.0099 0.00523
0.47 0.002736 0.023027 0.00973
0.48 0.002499 0.019518 0.007362
0.49 0.001135 0.012486 0.007872
0.50 0.001493 0.014763 0.007534
0.51 0.001403 0.014133 0.011491
0.52 0.003336 0.028105 0.016639
0.53 0.003204 0.031648 0.016462
0.54 0.002796 0.025298 0.017869
0.55 0.0019 0.007615 0.004379
0.56 0.002231 0.014075 0.013477
0.57 0.00215 0.030007 0.01756
0.58 0.001895 0.013341 0.010377
0.59 0.001938 0.017249 0.008257
0.60 0.001168 0.021554 0.018259
0.61 0.003019 0.027371 0.021199
0.62 0.001879 0.013898 0.011707
0.63 0.002392 0.017152 0.010176
0.64 0.005172 0.045424 0.02787
0.65 0.001359 0.015765 0.020224
0.66 0.002232 0.019753 0.018631
0.67 0.004179 0.026865 0.023604
0.68 0.001937 0.009462 0.006784
0.69 0.002095 0.020865 0.022687
0.70 0.004264 0.021332 0.017124
0.71 0.002748 0.018562 0.020224
0.72 0.002492 0.020287 0.020882
0.73 0.003856 0.029633 0.024494
0.74 0.003034 0.027399 0.02203
0.75 0.003182 0.021353 0.022505
0.76 0.002121 0.0258 0.031864
0.77 0.002205 0.019832 0.026355
0.78 0.003907 0.032027 0.032515
0.79 0.004011 0.032317 0.036681
0.80 0.002972 0.021471 0.026416
0.81 0.003208 0.018281 0.018546
0.82 0.001622 0.01901 0.019312
0.83 0.001691 0.011365 0.014255
0.84 0.001081 0.010026 0.008544
0.85 0.00311 0.010822 0.014132
0.86 0.003644 0.02009 0.023222
0.87 0.002678 0.02194 0.029021
0.88 0.005393 0.035013 0.04345
0.89 0.003167 0.007636 0.004975
0.90 0.003352 0.018894 0.0244
0.91 0.002761 0.020341 0.019483
0.92 0.002051 0.029452 0.043119
0.93 0.00453 0.025392 0.027855
0.94 0.004426 0.02061 0.026893
0.95 0.002764 0.01247 0.021013
0.96 0.0043 0.027904 0.044805
0.97 0.004268 0.025118 0.038369
0.98 0.002718 0.015613 0.029216
0.99 0.003156 0.020893 0.032927
1.00 0.004226 0.017892 0.033475
