L rho energy dudl virial
0.01 0.08 -2.541577 -254.113446 7.614168 [0.9986155139999999, 0.9986139759999999, 0.998614949, 0.998615993, 0.998615661]
0.02 0.08 -5.095136 -254.520031 15.243902 [0.997228337, 0.997229527, 0.997227902, 0.997230258, 0.997229347]
0.03 0.08 -7.658718 -254.699989 22.883524 [0.995842348, 0.995841665, 0.99584182, 0.995842626, 0.9958394049999999]
0.04 0.08 -10.229627 -254.620395 30.524506 [0.9944576789999999, 0.994453239, 0.994457353, 0.994456071, 0.994457295]
0.05 0.08 -12.805773 -254.275368 38.159523 [0.993071352, 0.993071744, 0.993070813, 0.993066255, 0.993070991]
0.06 0.08 -15.383133 -253.616523 45.779025 [0.991685951, 0.9916845320000001, 0.991680726, 0.99167951, 0.991688475]
0.07 0.08 -17.959788 -252.646214 53.372902 [0.990304591, 0.990298853, 0.99029754, 0.9902990700000001, 0.990296471]
0.08 0.08 -20.531973 -251.338331 60.93683 [0.98890974, 0.988908137, 0.988911663, 0.98891244, 0.988902991]
0.09 0.08 -23.096154 -249.65963 68.452416 [0.987521986, 0.987523133, 0.987517506, 0.987513601, 0.9875215749999999]
0.10 0.08 -25.648496 -247.595716 75.915153 [0.986118826, 0.986126309, 0.986121145, 0.986116114, 0.9861203789999999]
0.11 0.08 -28.187091 -245.133584 83.308277 [0.984725474, 0.984716336, 0.984725413, 0.984717756, 0.984721094]
0.12 0.08 -30.705499 -242.232364 90.622849 [0.983308038, 0.983310014, 0.983311348, 0.983307126, 0.983318975]
0.13 0.08 -33.200194 -238.871353 97.846778 [0.9818938509999999, 0.981886965, 0.981897742, 0.9818853940000001, 0.981895534]
0.14 0.08 -35.669655 -235.046277 104.960803 [0.9804628799999999, 0.980459441, 0.980454797, 0.9804604990000001, 0.980459973]
0.15 0.08 -38.105081 -230.713898 111.952801 [0.978999521, 0.979007204, 0.97901005, 0.979001053, 0.979007418]
0.16 0.08 -40.505433 -225.859527 118.803011 [0.97752733, 0.977531047, 0.977530537, 0.977533182, 0.977533354]
0.17 0.08 -42.866537 -220.482873 125.505338 [0.9760250370000001, 0.976044736, 0.9760333919999999, 0.976026207, 0.976036406]
0.18 0.08 -45.183544 -214.556849 132.037301 [0.974507301, 0.974505899, 0.974514707, 0.974515739, 0.974511303]
0.19 0.08 -47.453345 -208.051328 138.378613 [0.972945755, 0.972949972, 0.972958049, 0.972943592, 0.972950126]
0.20 0.08 -49.671922 -200.985588 144.51569 [0.9713511930000001, 0.971360032, 0.971353669, 0.971360004, 0.9713496850000001]
0.21 0.08 -51.835498 -193.346224 150.436692 [0.969721169, 0.9697105930000001, 0.969717911, 0.9697203249999999, 0.969720593]
0.22 0.08 -53.942952 -185.141964 156.118544 [0.9680382160000001, 0.9680299969999999, 0.968033385, 0.968027721, 0.9680326079999999]
0.23 0.08 -55.992007 -176.372465 161.540464 [0.966290805, 0.9662965210000001, 0.966298914, 0.9662901429999999, 0.966297448]
0.24 0.08 -57.978489 -167.033124 166.693493 [0.9645050209999999, 0.964502934, 0.964509794, 0.964495044, 0.9645117830000001]
0.25 0.08 -59.905955 -157.167474 171.558116 [0.962651637, 0.962656164, 0.9626602289999999, 0.9626501350000001, 0.962660146]
0.26 0.08 -61.774497 -146.828727 176.121589 [0.9607354210000001, 0.960745521, 0.960737654, 0.960731088, 0.9607322570000001]
0.27 0.08 -63.578117 -135.952445 180.353772 [0.95875595, 0.958753658, 0.9587487459999999, 0.958756165, 0.958761426]
0.28 0.08 -65.328278 -124.704399 184.267823 [0.956694479, 0.9566935830000001, 0.956700528, 0.95668041, 0.956698936]
0.29 0.08 -67.013411 -112.998616 187.810177 [0.9545603069999999, 0.954558825, 0.954557773, 0.9545692020000001, 0.9545635610000001]
0.30 0.08 -68.657286 -101.060842 191.011249 [0.9523621840000001, 0.952341377, 0.9523632740000001, 0.9523625609999999, 0.952349592]
0.31 0.08 -70.241342 -88.720313 193.822169 [0.950056352, 0.9500733699999999, 0.950065814, 0.950058776, 0.9500634]
0.32 0.08 -71.793158 -76.269923 196.265623 [0.9477035709999999, 0.947704243, 0.947690835, 0.947688858, 0.9476835640000001]
0.33 0.08 -73.314551 -63.737413 198.364547 [0.945235658, 0.945219966, 0.945223048, 0.945231079, 0.9452283100000001]
0.34 0.08 -74.795016 -51.037988 200.026266 [0.942697977, 0.942699449, 0.942687474, 0.942683928, 0.942686264]
0.35 0.08 -76.260942 -38.449622 201.341912 [0.940071124, 0.940050958, 0.9400742630000001, 0.940067031, 0.940055681]
0.36 0.08 -77.709408 -25.923272 202.238638 [0.937344731, 0.937352454, 0.937357123, 0.9373546429999999, 0.937354209]
0.37 0.08 -79.158448 -13.61998 202.784585 [0.934570012, 0.934576289, 0.934573042, 0.934576857, 0.9345705879999999]
0.38 0.08 -80.59853 -1.467689 202.934033 [0.931703017, 0.931702011, 0.9317069760000001, 0.931696298, 0.931712632]
0.39 0.08 -82.050015 10.332856 202.729499 [0.928756079, 0.928771679, 0.928764131, 0.928754874, 0.9287774209999999]
0.40 0.08 -83.505818 21.849223 202.146416 [0.925756248, 0.92576205, 0.925760352, 0.925747195, 0.925742012]
0.41 0.08 -84.978106 33.004784 201.202889 [0.9226902100000001, 0.922684579, 0.922674141, 0.922676556, 0.92267203]
0.42 0.08 -86.465397 43.722387 199.946038 [0.919534277, 0.9195455050000001, 0.919558549, 0.919546528, 0.919556925]
0.43 0.08 -87.977153 54.05685 198.374737 [0.916336974, 0.916326717, 0.916332524, 0.9163324509999999, 0.9163365450000001]
0.44 0.08 -89.496746 64.045396 196.47286 [0.913073139, 0.913094245, 0.913080144, 0.913085437, 0.913108281]
0.45 0.08 -91.042554 73.586671 194.258891 [0.909780264, 0.909786073, 0.90978333, 0.909779575, 0.909780578]
0.46 0.08 -92.593355 82.875194 191.740013 [0.906422853, 0.906450824, 0.906423462, 0.906432905, 0.906429409]
0.47 0.08 -94.158182 91.852889 188.959494 [0.903050525, 0.903033105, 0.903060482, 0.903035723, 0.903047097]
0.48 0.08 -95.731353 100.469988 185.898935 [0.899612708, 0.8996219919999999, 0.89961162, 0.8996097190000001, 0.899599798]
0.49 0.08 -97.313114 108.796764 182.608683 [0.896156365, 0.896170164, 0.896147416, 0.896155341, 0.896149482]
0.50 0.08 -98.887354 117.060287 178.981606 [0.892653446, 0.892669223, 0.892645233, 0.892666073, 0.892672355]
0.51 0.08 -100.472167 124.941 175.187135 [0.88915224, 0.889135506, 0.889135672, 0.889152016, 0.889139505]
0.52 0.08 -102.037723 132.785226 171.077413 [0.885571766, 0.885594861, 0.885592548, 0.885590309, 0.885604588]
0.53 0.08 -103.602956 140.448117 166.746766 [0.882028179, 0.8820277990000001, 0.8820199950000001, 0.882006251, 0.882001915]
0.54 0.08 -105.164897 147.927203 162.19396 [0.878429622, 0.87841032, 0.878431586, 0.878425087, 0.8784275850000001]
0.55 0.08 -106.709632 155.368807 157.389871 [0.874812901, 0.8748270250000001, 0.874795188, 0.8747983210000001, 0.8748101269999999]
0.56 0.08 -108.243285 162.693166 152.336074 [0.871150631, 0.871154749, 0.871162368, 0.871169137, 0.87116827]
0.57 0.08 -109.772828 169.857778 147.06863 [0.867511408, 0.867514466, 0.8675136059999999, 0.867500434, 0.8675048270000001]
0.58 0.08 -111.279869 176.960385 141.599147 [0.863825964, 0.863839131, 0.863819924, 0.863833342, 0.8638067229999999]
0.59 0.08 -112.775966 183.990975 135.90291 [0.860126843, 0.860133343, 0.860125869, 0.8601312409999999, 0.860161349]
0.60 0.08 -114.263703 190.878847 129.985939 [0.8564433389999999, 0.856455371, 0.85643464, 0.856430933, 0.856447129]
0.61 0.08 -115.729237 197.744825 123.877369 [0.8527109740000001, 0.852713811, 0.852702785, 0.852731413, 0.8527013029999999]
