L rho energy dudl virial
0.01 3.4e-05 0.003188 0.000219
0.02 8.5e-05 0.004342 0.000391
0.03 0.000263 0.008525 0.000514
0.04 0.000175 0.004592 0.000381
0.05 0.000424 0.007901 0.000898
0.06 0.0005 0.007519 0.000775
0.07 0.000785 0.011185 0.000709
0.08 0.000301 0.004486 0.001184
0.09 0.000541 0.006255 0.001784
0.10 0.000527 0.006563 0.000892
0.11 0.000595 0.004922 0.00254
0.12 0.000995 0.006994 0.001065
0.13 0.000731 0.00688 0.002254
0.14 0.000399 0.003234 0.003546
0.15 0.001147 0.009065 0.002889
0.16 0.001561 0.010557 0.002231
0.17 0.000624 0.005453 0.001698
0.18 0.001309 0.009398 0.002039
0.19 0.002082 0.01333 0.003491
0.20 0.002401 0.009744 0.003119
0.21 0.002678 0.014073 0.005489
0.22 0.003432 0.019827 0.006139
0.23 0.002533 0.015319 0.004759
0.24 0.002517 0.017179 0.004726
0.25 0.001849 0.012667 0.008378
0.26 0.001685 0.011158 0.001964
0.27 0.00163 0.007277 0.006671
0.28 0.001211 0.015483 0.001707
0.29 0.002289 0.011491 0.009592
0.30 0.002725 0.020072 0.009968
0.31 0.003528 0.031943 0.011893
0.32 0.002569 0.005157 0.01136
0.33 0.002349 0.022414 0.011908
0.34 0.00385 0.034289 0.012642
0.35 0.003733 0.033373 0.012879
0.36 0.004601 0.029627 0.010943
0.37 0.002153 0.018507 0.006651
0.38 0.004397 0.038784 0.020402
0.39 0.003682 0.029257 0.016929
0.40 0.002929 0.029255 0.01072
0.41 0.003061 0.021886 0.011388
0.42 0.005005 0.031821 0.014393
0.43 0.004987 0.03502 0.010769
0.44 0.006259 0.051262 0.024964
0.45 0.004106 0.025591 0.015971
0.46 0.00269 0.020256 0.009579
0.47 0.003892 0.034684 0.026751
0.48 0.003674 0.039126 0.018664
0.49 0.005362 0.043146 0.027927
0.50 0.002607 0.037554 0.01831
0.51 0.00344 0.018152 0.005257
0.52 0.005001 0.048471 0.025727
0.53 0.006186 0.028216 0.028767
0.54 0.004441 0.020567 0.010895
0.55 0.004814 0.037724 0.027019
0.56 0.003634 0.037114 0.029729
0.57 0.006544 0.038695 0.029581
0.58 0.005056 0.03439 0.02833
0.59 0.006331 0.041116 0.033023
0.60 0.008098 0.063328 0.041229
0.61 0.006669 0.046534 0.045039
0.62 0.003194 0.006717 0.020658
0.63 0.005678 0.04455 0.040179
0.64 0.006972 0.043363 0.022739
0.65 0.003654 0.024487 0.02503
0.66 0.008371 0.038919 0.03964
0.67 0.006152 0.062635 0.048415
0.68 0.003734 0.030595 0.052732
0.69 0.005825 0.010534 0.017578
0.70 0.006786 0.045677 0.038752
0.71 0.00541 0.032986 0.033048
0.72 0.006888 0.049626 0.045893
0.73 0.00604 0.046349 0.042581
0.74 0.006219 0.068246 0.06672
0.75 0.005438 0.061184 0.05864
0.76 0.013468 0.06291 0.064832
0.77 0.003789 0.029325 0.036618
0.78 0.00529 0.034931 0.060829
0.79 0.009 0.054912 0.052502
0.80 0.0063 0.064791 0.096862
0.81 0.003288 0.051649 0.047406
0.82 0.013008 0.064042 0.077057
0.83 0.005385 0.027812 0.043768
0.84 0.011093 0.071597 0.095452
0.85 0.003548 0.051323 0.059593
0.86 0.00557 0.022638 0.023115
0.87 0.005878 0.101208 0.132098
0.88 0.007976 0.066704 0.091072
0.89 0.011969 0.049242 0.051053
0.90 0.012995 0.070167 0.112654
0.91 0.009284 0.052623 0.078677
0.92 0.006956 0.047617 0.080765
0.93 0.010758 0.073073 0.087377
0.94 0.008715 0.105186 0.154014
0.95 0.006294 0.059537 0.10245
0.96 0.013787 0.045489 0.055798
0.97 0.004843 0.075952 0.125684
0.98 0.01311 0.082027 0.125311
0.99 0.008683 0.103006 0.143973
1.00 0.011951 0.077241 0.11593
