L rho energy dudl virial
0.01 0.000799 0.079607 0.001143
0.02 0.002725 0.135789 0.004948
0.03 0.004596 0.151572 0.009872
0.04 0.004062 0.097137 0.008171
0.05 0.006308 0.128053 0.017573
0.06 0.007448 0.122698 0.019956
0.07 0.017891 0.257771 0.043054
0.08 0.025255 0.29864 0.05644
0.09 2341.692812 20612.462086 635.436974
0.10 0.115463 0.369528 0.365607
0.11 0.154925 0.552078 0.674665
0.12 0.090775 0.279519 0.312466
0.13 0.094321 0.724103 0.550406
0.14 0.083764 0.289993 0.367018
0.15 0.101755 0.922103 0.668931
0.16 0.046445 0.560108 0.308992
0.17 0.106938 0.873317 0.632088
0.18 0.102713 1.358422 0.666313
0.19 0.048337 0.691093 0.285756
0.20 0.058693 0.921649 0.402798
0.21 0.104353 2.155856 0.947855
0.22 0.073267 1.430889 0.65663
0.23 0.150213 2.624723 1.118403
0.24 0.063863 0.903644 0.344129
0.25 0.110463 2.732135 1.027443
0.26 0.06859 1.935385 0.783379
0.27 0.105054 2.785448 0.901328
0.28 0.073033 1.978286 0.609439
0.29 0.080435 2.502843 0.761018
0.30 0.095331 2.666223 0.680122
0.31 0.079117 2.334226 0.603881
0.32 0.137157 2.804134 0.656677
0.33 0.111024 2.424695 0.523162
0.34 0.154898 6.009091 1.178709
0.35 0.152949 4.629496 0.850505
0.36 0.228176 4.806981 0.614887
0.37 0.323413 6.885282 0.602596
0.38 0.51214 10.725704 0.833953
0.39 0.924922 22.402642 1.740994
0.40 0.838388 18.837441 1.046911
0.41 0.721984 10.154394 0.27343
0.42 0.306564 4.200703 0.170822
0.43 0.118566 2.71503 0.264974
0.44 0.116439 1.923937 0.119476
0.45 0.032621 0.552273 0.173184
0.46 0.051911 0.963338 0.178693
0.47 0.090631 1.166725 0.269399
0.48 0.082976 1.096443 0.277067
0.49 0.090134 1.269878 0.223537
0.50 0.107156 1.063703 0.204442
0.51 0.142136 1.865626 0.616164
0.52 0.157817 1.815174 0.535657
0.53 0.19217 1.691663 0.488498
0.54 0.107615 1.018493 0.310454
0.55 0.250399 2.068104 0.540913
0.56 0.155391 1.468811 0.411302
0.57 0.164591 1.560319 0.421944
0.58 0.206765 2.001122 0.657123
0.59 0.087205 0.835253 0.453562
0.60 0.175522 1.725651 0.614686
0.61 0.228234 1.97116 0.73782
0.62 0.063386 0.582579 0.332543
0.63 0.089411 0.754952 0.225286
0.64 0.289206 2.624466 0.920028
0.65 0.255459 2.190816 0.578833
0.66 0.195276 1.73591 0.530891
0.67 0.117269 1.137183 0.426203
0.68 0.381386 3.378117 1.134731
0.69 0.235217 2.074493 0.732008
0.70 0.130214 1.149089 0.519852
0.71 0.497971 4.391972 1.59804
0.72 0.479476 4.313135 1.567074
0.73 0.187288 1.594241 0.673319
0.74 0.448228 4.014191 1.530535
0.75 0.532247 4.746416 1.990811
0.76 0.234631 2.245087 0.764692
0.77 0.347935 3.059886 1.345738
0.78 0.78907 6.940498 3.219046
0.79 0.514738 4.670026 2.139346
0.80 0.652526 5.873756 2.697428
0.81 0.708949 6.54624 3.014173
0.82 0.412999 3.623374 1.941666
0.83 0.612877 5.633361 2.688664
0.84 1.070341 9.996966 4.700786
0.85 0.872951 8.172426 3.927946
0.86 0.495919 4.861245 2.265725
0.87 1.026579 9.962686 4.834421
0.88 51.14804 489.800185 256.920335
0.89 155.377618 1477.16596 809.542643
0.90 65.344629 609.828918 358.026459
0.91 113.437019 1136.194272 613.511974
0.92 116.488378 1183.747184 644.177652
0.93 291.618065 2894.322608 1693.806351
0.94 220.458418 2255.667987 1297.965198
0.95 86.151785 841.045739 536.661644
0.96 235.530281 2425.765218 1474.711264
0.97 441.022783 4613.06962 2841.688427
0.98 505.668673 5328.711407 3341.735565
0.99 427.607375 4595.522186 2899.766688
1.00 1016.551367 10686.928485 7145.993483
