L rho energy dudl virial
0.01 0.000969 0.096306 0.003058
0.02 0.001479 0.073968 0.003926
0.03 0.00287 0.095048 0.006876
0.04 0.00517 0.128867 0.013292
0.05 0.007295 0.143528 0.015838
0.06 0.010591 0.168171 0.01904
0.07 0.006189 0.085333 0.018864
0.08 0.016924 0.205034 0.036216
0.09 0.013673 0.147075 0.028058
0.10 0.019471 0.186018 0.040085
0.11 0.04723 0.402031 0.111774
0.12 2006.342085 11053.633242 470.602122
0.13 170.550871 797.358273 36.255416
0.14 0.101534 1.002324 0.659694
0.15 0.071032 0.966469 0.626399
0.16 0.053707 1.265886 0.74547
0.17 0.165807 1.243226 0.873451
0.18 0.026877 0.831031 0.310573
0.19 0.049786 1.933087 0.938612
0.20 0.057288 1.056425 0.465825
0.21 0.06431 1.723485 0.801375
0.22 0.101111 1.664105 0.774334
0.23 0.123581 3.408392 1.323133
0.24 0.044784 0.961314 0.393004
0.25 0.051615 1.288832 0.489933
0.26 0.051328 3.02864 1.027363
0.27 0.100358 2.905987 1.009814
0.28 0.069361 2.577775 0.754524
0.29 0.089184 2.238022 0.631366
0.30 0.070759 2.075674 0.610927
0.31 0.125682 3.65193 0.952365
0.32 0.111268 3.732876 0.952167
0.33 0.086474 2.391104 0.53775
0.34 0.091715 2.353491 0.493874
0.35 0.105152 3.443167 0.707088
0.36 0.263902 3.816143 0.244231
0.37 0.274725 4.483223 0.440875
0.38 0.284561 6.799571 0.81172
0.39 1.348854 22.819781 0.539579
0.40 3.152466 42.470058 0.957671
0.41 0.588081 5.102136 0.495633
0.42 0.185133 1.750531 0.145585
0.43 0.183844 1.57242 0.166779
0.44 0.087043 1.171975 0.099109
0.45 0.051434 0.7835 0.1897
0.46 0.057977 0.593209 0.14456
0.47 0.029253 0.626605 0.135047
0.48 0.036719 0.698681 0.1501
0.49 0.02991 0.512413 0.182114
0.50 0.056523 0.566814 0.173565
0.51 0.065766 2.098728 0.866207
0.52 0.237271 2.765767 1.227825
0.53 0.085342 1.937178 0.792496
0.54 0.12388 1.079813 0.364069
0.55 0.095343 1.5032 0.710063
0.56 0.142871 1.579042 0.739791
0.57 0.2248 2.624882 1.187723
0.58 0.156075 1.936559 0.840507
0.59 0.274209 2.866011 1.41603
0.60 0.084438 0.787516 0.580996
0.61 0.182289 1.448606 0.63634
0.62 0.193442 1.712565 0.729187
0.63 0.261095 2.463269 1.386157
0.64 0.26917 2.371423 1.011556
0.65 0.178318 1.732026 0.821295
0.66 0.21557 1.8302 0.761914
0.67 0.210158 1.697512 0.714508
0.68 0.068142 0.639736 0.433283
0.69 0.058831 0.565803 0.21683
0.70 0.102042 0.745886 0.380606
0.71 0.423655 3.58086 2.17968
0.72 0.219229 1.854823 1.191559
0.73 0.241478 1.735658 0.913137
0.74 0.307993 2.514452 1.577494
0.75 0.327026 2.720464 1.649233
0.76 0.459495 3.749423 2.34908
0.77 0.428893 3.485793 2.276719
0.78 0.59056 4.722342 3.279871
0.79 0.259774 2.175115 1.28096
0.80 0.481318 4.10401 2.534783
0.81 0.537762 4.27036 2.924651
0.82 0.344548 2.729568 1.835764
0.83 0.209612 1.754029 1.091369
0.84 0.68477 5.531115 4.059657
0.85 0.798659 6.436894 4.708558
0.86 0.255396 2.105242 1.564522
0.87 0.458509 3.742389 2.960054
0.88 0.89441 7.434688 5.386331
0.89 0.32279 2.536323 2.134678
0.90 0.845323 6.951421 5.387657
0.91 2.297726 19.079533 14.757361
0.92 1.672076 13.997988 11.133411
0.93 2.029807 17.212001 13.54373
0.94 2.191316 18.604752 14.895319
0.95 1.490581 12.328517 10.542345
0.96 3.230812 27.54963 22.738934
0.97 4.727185 40.155431 33.815247
0.98 102.290829 876.748955 745.49106
0.99 308.114764 2613.607705 2317.582074
1.00 76.696678 672.746678 573.597862
